<Function 1, scan #1, time 0.010716666467487812>
00-18-B4-C1-00-4C	E7-4A-23-12-C1-BF
raw_mcr	raw_count	mcr_multiplier	count_gain
14501946	1010	2	1
14507190	1010	2	1
14512432	0	2	1
14517676	498	2	1
14522920	498	2	1
14528164	0	2	1
14538650	0	2	1
14543894	498	2	1
14549136	0	2	1
14564866	0	2	1
14570110	7652	2	1
14575354	0	2	1
14585840	0	2	1
14591084	1010	2	1
14596328	0	2	1
14601570	2034	2	1
14606814	1508	2	1
14612058	0	2	1
14617300	0	2	1
14622544	498	2	1
14627788	1522	2	1
14633032	0	2	1
14638274	1522	2	1
14643518	4082	2	1
14648762	2546	2	1
14654004	1010	2	1
14659248	0	2	1
14664492	0	2	1
14669734	6130	2	1
14674978	2532	2	1
14680222	1522	2	1
14685466	0	2	1
14695952	0	2	1
14701196	5092	2	1
14706438	3058	2	1
14711682	0	2	1
14716926	1010	2	1
14722170	0	2	1
14727412	4580	2	1
14732656	3556	2	1
14737900	0	2	1
14743142	0	2	1
14748386	4580	2	1
14753630	7623	2	1
14758872	0	2	1
14795576	0	2	1
14800820	2034	2	1
14806064	0	2	1
14816550	0	2	1
14821794	1010	2	1
14827038	0	2	1
14842768	0	2	1
14848010	2034	2	1
14853254	2034	2	1
14858498	0	2	1
14863740	0	2	1
14868984	10135	2	64
14874228	20964	2	1
14879472	0	2	1
14884714	2034	2	1
14889958	0	2	1
14900444	0	2	1
14905688	6613	2	1
14910932	5092	2	1
14916174	0	2	1
14921418	1522	2	1
14926662	0	2	1
14931906	0	2	1
14937148	1010	2	1
14942392	0	2	1
14958122	0	2	1
14963366	498	2	1
14968610	498	2	1
14973852	0	2	1
14979096	1010	2	1
14984340	498	2	1
14989582	0	2	1
14994826	0	2	1
15000070	498	2	1
15005312	0	2	1
15052504	0	2	1
15057746	1508	2	1
15062990	498	2	1
15068234	6613	2	1
15073478	3556	2	1
15078720	0	2	1
15083964	2034	2	1
15089208	2546	2	1
15094450	498	2	1
15099694	3058	2	1
15104938	1010	2	1
15110180	0	2	1
15115424	1010	2	1
15120668	0	2	1
15125912	0	2	1
15131154	1522	2	1
15136398	0	2	1
15141642	2546	2	1
15146884	2546	2	1
15152128	1010	2	1
15157372	498	2	1
15162616	1508	2	1
15167858	0	2	1
15173102	0	2	1
15178346	5106	2	1
15183588	0	2	1
15199318	0	2	1
15204562	6628	2	1
15209806	0	2	1
15215050	0	2	1
15220292	1010	2	1
15225536	1522	2	1
15230780	0	2	1
15241266	0	2	1
15246510	498	2	1
15251752	0	2	1
15298944	0	2	1
15304186	19413	2	1
15309430	2532	2	1
15314674	0	2	1
15319918	0	2	1
15325160	498	2	1
15330404	0	2	1
15335648	0	2	1
15340890	498	2	1
15346134	498	2	1
15351378	0	2	1
15356620	3556	2	1
15361864	0	2	1
15372352	0	2	1
15377594	3570	2	1
15382838	0	2	1
15388082	498	2	1
15393324	2546	2	1
15398568	2034	2	1
15403812	8178	2	1
15409056	2532	2	1
15414298	0	2	1
15419542	4580	2	1
15424786	6116	2	1
15430028	1010	2	1
15435272	0	2	1
15445758	0	2	1
15451002	2034	2	1
15456246	5589	2	1
15461490	3556	2	1
15466732	0	2	1
15477220	0	2	1
15482462	498	2	1
15487706	6116	2	1
15492950	0	2	1
15498192	0	2	1
15503436	498	2	1
15508680	0	2	1
15513924	1010	2	1
15519166	0	2	1
